rank,anime,date,score
7332,REQUIEM レクイエム,2005年6月25日,5.2
7333,兄弟战争,2013年7月2日,5.8
7334,名侦探柯南 零的执行人,2018年4月13日,5.8
7335,转生贵族凭鉴定技能扭转人生,2024年4月7日,5.6
7336,超级索尼子,2014年1月6日,5.8
7337,熊巫女,2016年4月3日,5.8
7338,色彩高校星,2023年4月6日,4.6
7339,十万个冷笑话 第三季,2015-12-31,5.7
7340,机器人少女NEO,2018年8月18日,4.7
7341,喜羊羊与灰太狼之懒羊羊当大厨,2013年12月20日,4.8
7342,新神榜：杨戬,2022年8月19日,5.6
7343,爱上她的理由,2023年4月20日,5.0
7344,肉牝R30 ～肉欲に堕ちた牝たち～ THE ANIMATION,2014年10月31日,5.4
7345,Fairy gone 2,2019年10月6日,5.5
7346,闪光的夜袭,2010年4月5日,5.6
7347,かぎろひ～勺景～,2009年9月25日,5.5
7348,背德妻,2005年12月25日,5.3
7349,OZMAFIA!!,2016年7月6日,5.3
7350,暑假,2013年1月27日,5.4
7351,关于唯一能让笨蛋妹妹变聪明的方法只有我的××的事,2016年4月28日,5.7
7352,临时女友,2014年10月12日,5.7
7353,勇者，辞职不干了,2022年4月5日,5.8
7354,魔法少女网站,2018年4月6日,5.8
7355,鬼神传,2011年4月29日,5.4
7356,天真无邪的乐园,2014年8月29日,5.6
7357,圣斗士星矢：黄道十二宫战士,2019年7月19日,4.8
7358,ISLAND,2018年7月1日,5.8
7359,魔法少女俺,2018年4月2日,5.8
7360,侧车搭档,2017年10月7日,5.6
7361,セクフレ幼馴染～処女と童貞は恥ずかしいってみんなが言うから～ THE ANIMATION,2020年5月29日,5.2
7362,任性HighSpec,2016年4月11日,5.7
7363,红美与郁金香,2015年3月22日,5.3
7364,I s 夏日物语,2002年12月9日,5.2
7365,时间支配者,2017年7月7日,5.3
7366,混沌头,2008年10月9日,5.8
7367,COSPLAY露出研究会,2011年5月27日,5.4
7368,里亚德录大地,2022年1月5日,5.8
7369,缘结熊本,2020年1月6日,5.4
7370,鬼父2 -收获-,2015年1月30日,5.6
7371,对魔导学园35试验小队,2015年10月7日,5.8
7372,击败罪恶！！白领侠,2005年12月31日,5.3
7373,姦染5～The Daybreak～,2012年10月26日,5.6
7374,傲娇淫乱少女优,2012年2月17日,5.5
7375,拯救拉米莉丝,2022年3月19日,5.1
7376,幻变梦境,2021年7月10日,5.4
7377,BUST TO BUST－ちちはちちに－,2010年10月15日,5.2
7378,魔法科高校的劣等生,2014年4月5日,5.8
7379,蛊惑之刻,2011年10月28日,5.7
7380,战刻夜想曲,2017年10月3日,5.2
7381,巨兽防卫企业,2023年10月4日,5.6
7382,休假日的坏人先生,2024年1月7日,5.6
7383,寿司警察,2016年1月6日,5.4
7384,即使明天世界终结,2019年1月25日,5.6
7385,熊熊勇闯异世界 Punch!,2023年4月3日,5.7
7386,ビーチクビーチ～南国乳辱撮影会～,2011年5月27日,5.4
7387,腹黑妹妹控兄记,2011年1月8日,5.8
7388,晶码战士,2010年,5.1
7389,幕末摇滚,2014年7月2日,5.5
7390,剧场版 七人魔法使 悠久图书馆与炼金术少女,2017年2月25日,5.7
7391,戦乙女ヴァルキリーG ～戦乙女達の黄昏～,2012年7月20日,5.4
7392,B-PROJECT～鼓动＊Ambitious～,2016年7月2日,5.4
7393,魔乳秘剑帖,2011年7月10日,5.7
7394,现实主义勇者的王国再建记 第二部,2022年1月8日,5.8
7395,JUNK LAND THE ANIMATION,2013年11月29日,5.3
7396,与魔共舞,2015年10月7日,5.6
7397,ラブesエム THE ANIMATION,2014年5月30日,5.4
7398,无法逃离的背叛,2010年4月11日,5.7
7399,Muv-Luv Alternative 第二季,2022年10月5日,5.7
7400,実娘（あの子）の代わりに好きなだけ,2020年12月18日,5.1
7401,猪猪侠之魔幻猪猡纪,2006年,5.4
7402,当不成勇者的我，只好认真找工作了。,2013年10月4日,5.8
7403,杀手奶爸,2023年1月6日,5.7
7404,BASTARD！！暗黑破坏神 第二部分,2022年9月15日,5.4
7405,青春CUP,2010年1月4日,5.6
7406,Ragnastrike Angels,2016年4月2日,5.6
7407,四季樱,2021年10月9日,5.3
7408,洁癖男子！青山君,2017年7月2日,5.6
7409,因为太怕痛就全点防御力了。2,2023年1月11日,5.8
7410,少女戦機 ブレインジャッカー,2011年4月1日,5.3
7411,温泉幼精箱根酱,2015年10月4日,5.7
7412,雷加利亚三圣星,2016年7月7日,5.7
7413,仙王的日常生活 第四季,2023年12月17日,4.8
7414,终结的炽天使 OAD,2016年5月2日,5.7
7415,美味派对♡光之美少女,2022年2月6日,5.4
7416,妹天堂,2011年12月9日,5.5
7417,真・燐月,2008年11月25日,5.4
7418,R15,2011年7月9日,5.8
7419,双星之阴阳师,2016年4月6日,5.8
7420,舞兵器舞乱伎,2016年1月9日,5.7
7421,同居する粘液,2023年11月10日,5.0
7422,除魔维纳斯,2007年1月11日,5.4
7423,名媛女友,2012年4月20日,5.2
7424,12岁。小小的胸口心跳加速,2016年4月4日,5.7
7425,精灵使的剑舞,2014年7月14日,5.8
7426,Implicity,2017年9月22日,5.4
7427,恶魔的新娘 兰之组曲,1988年10月5日,5.1
7428,自宅警備員2,2020年03月27日,5.6
7429,PeroPero☆老师,2014年6月13日,5.4
7430,奥様は元ヤリマン,2014年2月28日,5.4
7431,欢迎来到实力至上主义教室 第二季,2022年7月4日,5.8
7432,梵蒂冈奇迹调查官,2017年7月7日,5.6
7433,魔术士奥芬的无赖之旅 基姆拉克篇,2021年1月20日,5.1
7434,NEKOPARA OVA,2017年12月22日,5.7
7435,到了30岁还是处男，似乎会变成魔法师,2024年1月10日,5.5
7436,伊藤润二《狂热集》,2023年1月19日,5.6
7437,Chu（治癒）してあげちゃう,2013年2月22日,5.5
7438,立花馆恋爱三角铃,2018年4月3日,5.7
7439,ツンえむ！ ～ぎゅっと縛って指導して～ THE ANIMATION,2018年4月27日,5.3
7440,恋研！~我们变成动画啦！~,2012年3月1日,5.3
7441,那年那兔那些事儿 第四季,2017年6月30日,5.6
7442,働くオトナの恋愛事情 THE ANIMATION,2016年12月22日,5.4
7443,通灵王,2021年4月1日,5.6
7444,东京复仇者 圣夜决战篇,2023年1月7日,5.6
7445,熊熊勇闯异世界,2020年10月7日,5.8
7446,宇宙警探elDLIVE,2017年1月8日,5.5
7447,ふくびき!トライアングル～双葉はあたふた～♥～,2015年3月27日,5.5
7448,大江戸四十八手 ふぉうてぃえいと,2007年9月28日,5.0
7449,息子の友達に犯されて,2009年3月13日,5.2
7450,巨乳令嬢MC学園,2017年2月24日,5.5
7451,在异世界迷宫开后宫,2022年7月6日,5.8
7452,妹妹恋人,2005年5月8日,5.5
7453,3D彼女,2018年4月3日,5.7
7454,东京喰种√A,2015年1月8日,5.8
7455,かぎろひ～勺景～ Another,2017年10月27日,5.5
7456,继母的拖油瓶是我的前女友,2022年7月6日,5.8
7457,悦楽の胤 THE ANIMATION,2015年4月3日,5.4
7458,貴方ハ私ノモノ -ドS彼女とドM彼氏-,2017年4月28日,5.5
7459,ワルキューレ調教・ザーメンタンクの戦乙女10人姉妹,2009年12月25日,5.3
7460,奇异贤伴 黑色天使 第2部分,2024年1月8日,5.6
7461,狗与剪刀的正确用法,2013年7月1日,5.8
7462,爸爸活！,2021年12月24日,5.3
7463,炎の孕ませもっと！発育っ！身体測定2 THE ANIMATION,2015年11月27日,5.4
7464,可爱过头大危机,2023年4月7日,5.6
7465,家里蹲吸血姬的苦闷,2023年10月7日,5.8
7466,大神小姐想被吃掉,2020年9月6日,5.6
7467,新妹魔王的契约者,2015年1月7日,5.8
7468,怪兽 一百三情飞龙侍极,2024年1月21日,5.5
7469,兽欲之家,2015年4月24日,5.5
7470,好色上班族,2022年2月25日,5.3
7471,魔鬼恋人,2013年9月16日,5.7
7472,シコやかなるときもハメるときも,2020年11月20日,5.1
7473,我的青春恋爱物语果然有问题 完 OVA,2023年4月27日,5.7
7474,机器人妈妈,2015年3月22日,5.2
7475,名侦探柯南 第11位前锋,2012年4月14日,5.7
7476,今夜呼叫我,1986年7月28日,5.0
7477,邪神与厨二病少女【世纪末篇】,2023年12月26日,5.6
7478,子作り妊活部！,2023年11月10日,4.5
7479,催眠麦克风 第二季,2023年10月6日,4.8
7480,喜羊羊与灰太狼之竞技大联盟,2012年6月30日,4.7
7481,因为不是命中注定的同伴而被赶出了勇者的队伍、从此以后过上了悠闲的隐居生活,2021年10月6日,5.7
7482,真・秘汤巡游,2013年8月30日,5.5
7483,猥亵导弹,2013年8月30日,5.4
7484,冤罪,2004年4月23日,5.4
7485,圣斗士星矢Ω,2012年4月1日,5.7
7486,大雪海的卡纳 星之贤者,2023年10月13日,5.5
7487,我，要成为双马尾,2014年10月9日,5.8
7488,最近，妹妹的样子有点怪？,2014年1月4日,5.7
7489,非枪人生,2019年10月10日,5.7
7490,伽利略少女,2013年10月10日,5.7
7491,JK极限交尾 ～爱意肉穴亲密相奸～,2022年6月24日,5.3
7492,IS2 OVA 一夏的回忆,2013年10月30日,5.7
7493,冰堂伊吹～完美的伊吹会长是拘束抖M的原因～,2015年7月31日,5.5
7494,装甲娘战机,2021年1月6日,5.4
7495,东方少年 第二季,2022年7月11日,5.2
7496,不良にハメられて受精する巨乳お母さん THE ANIMATION,2013年5月31日,5.5
7497,京四郎和永远的天空,2007年1月5日,5.5
7498,扩张少女系Trinary,2017年4月12日,4.9
7499,兄嫁,2004年10月8日,5.2
7500,どんぶり家族,2006年6月9日,4.6
7501,暗芝居 第七季,2019年7月7日,5.5
7502,ALICE or ALICE,2018年4月4日,5.7
7503,背德的境界,2021年1月29日,5.3
7504,大人的防具店（里面）,2019年3月6日,5.3
7505,COLORs,2023年3月24日,5.6
7506,魔鬼恋人 第二季,2015年9月23日,5.5
7507,邻人似银河,2023年4月8日,5.7
7508,至高之牌,2023年1月9日,5.6
7509,HUMAN LOST 人间失格,2019年10月22日,5.2
7510,核爆默示录,2013年10月2日,5.7
7511,天狼 Sirius the Jaeger,2018年7月12日,5.7
7512,YU-NO,1998年10月23日,5.3
7513,机动奥特曼 第二季,2022年4月14日,5.6
7514,捡走被人悔婚的千金，教会她坏坏的幸福生活,2023年10月4日,5.7
7515,盾之勇者成名录,2019年1月9日,5.7
7516,时光代理人 第二季,2023年7月14日,5.7
7517,ボクの弥生さん,2015年2月27日,5.4
7518,魇骑夜谈,2023年9月29日,4.6
7519,白砂糖战士,2014年1月14日,4.8
7520,16bit的感动 ANOTHER LAYER,2023年10月4日,5.7
7521,魔力家族 -La storia della Arcana Famiglia-,2012年7月1日,5.7
7522,绽裂?!,2024年1月13日,5.7
7523,医辱,2006年7月14日,4.8
7524,黑之召唤士,2022年7月9日,5.7
7525,赛尔号大电影：寻找凤凰神兽,2011-07-28,4.5
7526,水晶之焰,2008年4月8日,5.1
7527,庙不可言,2023年7月8日,5.7
7528,彩绿,2022年1月4日,5.5
7529,圣洁天使,2016年7月9日,5.6
7530,夜這いする七人の孕女,2014年11月21日,5.3
7531,娘ワレモノ THE ANIMATION,2015年12月4日,5.4
7532,豚姫様,2011年8月26日,4.9
7533,冰雪极境,2023年2月2日,4.5
7534,青春水球社,2015年10月6日,5.4
7535,超游世界,2017年1月12日,4.5
7536,奈奈与薰的SM日记,2011年3月29日,5.5
7537,终结的炽天使 名古屋决战篇,2015年10月10日,5.7
7538,东京复仇者 天竺篇,2023年10月3日,5.4
7539,被黑暗笼罩的村子 The Animation,2022年3月25日,5.3
7540,乌托邦,2016-03-19,4.6
7541,WIXOSS DIVA(A)LIVE,2021年1月8日,5.2
7542,我老婆是学生会长 小剧场  第二季,2016年10月2日,4.8
7543,夫妻交欢～回不去的夜晚～,2023年7月2日,5.5
7544,我叫白小飞,2015年4月16日,5.5
7545,最弱无败神装机龙,2016年1月11日,5.7
7546,DEEMO 樱花之音 -你奏响的音乐，如今依旧回荡- I still hear the sound of your piano,2022年2月25日,5.2
7547,来冲浪吧！！美少年！！,2021年1月11日,4.9
7548,在世界尽头咏唱恋曲的少女YU-NO,2019年4月2日,5.7
7549,森林里的熊先生、冬眠中。,2022年7月3日,4.7
7550,ファイティング オブ エクスタシー,2011年2月25日,5.0
7551,淫行老师的催眠性生活指导录,2022年4月1日,5.3
7552,勇者死了！,2023年4月6日,5.7
7553,淫母,2005年7月29日,5.2
7554,ONE～辉之季节～,2001年8月10日,5.5
7555,数码宝贝大冒险 tri. 第三章「告白」,2016年9月24日,5.6
7556,对魔忍阿莎姬2,2015年10月30日,5.4
7557,式守同学不只可爱而已,2022年4月9日,5.7
7558,ハンプバング!,2012年8月17日,5.1
7559,青鬼 剧场版,2017-02-11,4.7
7560,雨色可可 side G,2019年1月8日,5.3
7561,Rewrite,2016年7月2日,5.7
7562,JKと淫行教師4,2011年5月27日,5.5
7563,光明之心-幸福的面包,2012年4月12日,5.6
7564,村又的秘密,2020年7月17日,5.0
7565,电波教师,2015年4月4日,5.6
7566,恋爱暴君,2017年4月6日,5.7
7567,麻雀酒店,2013年4月9日,5.3
7568,らぶコロン,2014年7月25日,5.3
7569,BASTARD！！暗黑破坏神,2022年6月30日,5.5
7570,秘宝之国,2021年4月16日,4.5
7571,如果她的旗帜被折断了,2014年4月6日,5.7
7572,Fate/Grand Order -MOONLIGHT/LOSTROOM-,2017年12月31日,5.7
7573,骑士战场,2007年10月7日,5.5
7574,卡利古拉,2018年4月8日,5.7
7575,我的逆天神器,2018年4月26日,4.6
7576,雄狮少年,2021年12月17日,5.6
7577,マドンナ ～完熟ボディCollection～,2014年8月1日,5.1
7578,圣斗士星矢 圣斗少女翔,2018年12月24日,4.8
7579,ネトラレ ～田辺優香の独白～,2010年9月15日,5.1
7580,金刚狼,2011年1月7日,4.9
7581,キスハグ,2019年12月27日,5.3
7582,假面Noise,2017年4月11日,5.5
7583,肢体洗,2003年6月27日,5.2
7584,妹とその友人がエロすぎて俺の股間がヤバイ,2016年10月28日,5.4
7585,Newmanoid CAM～キャム＝キャスティン～,2010年5月19日,4.8
7586,一求乳魂,2017年10月20日,5.3
7587,弩级战队HXEROS,2020年7月3日,5.6
7588,魂链,2006年4月1日,5.4
7589,色情医师,2022年1月28日,5.3
7590,地狱幼稚园,2013年1月8日,5.2
7591,少女们向荒野进发,2016年1月7日,5.7
7592,成年人不懂如何恋爱！,2020年10月4日,5.2
7593,英雄传说 空之轨迹,2011年11月25日,5.6
7594,群青的号角,2022年4月2日,5.3
7595,おっぱインフィニティ∞! THE ANIMATION,2014年1月31日,5.3
7596,弹丸论破3 -The End of 希望之峰学园- 希望篇,2016年9月29日,5.7
7597,盾之勇者成名录 第三季,2023年10月6日,5.6
7598,JKとエロ議員センセイ,2012年9月28日,5.5
7599,梦充夜,2023年5月7日,5.0
7600,ラブリデイ～僕と彼女の七日間～,2012年3月23日,4.9
7601,川越男子合唱团,2023年10月9日,4.6
7602,龙之界点！,2011年1月10日,5.7
7603,龙珠Z 复活的F,2015年4月18日,5.6
7604,sin 七大罪,2017年4月14日,5.6
7605,Paradox Live THE ANIMATION,2023年10月3日,5.3
7606,能干妹！电車啪啪,2016年10月28日,5.1
7607,全职法师,2016年9月2日,5.3
7608,美少女死神 还我H之魂,2012年7月6日,5.7
7609,サグラレ堕メ THE ANIMATION,2017年1月6日,5.4
7610,龙族买房,2021年4月4日,5.6
7611,维纳斯计划 CLIMAX,2015年7月12日,4.7
7612,绽放的阿尔斯诺特利亚,2022年7月6日,5.6
7613,えろゼミ ～エッチにヤルきにABC～ THE ANIMATION,2017年3月31日,5.4
7614,神田川JET GIRLS,2019年10月8日,5.5
7615,永生,2022年1月29日,4.8
7616,Fate/Grand Order -终局特异点 冠位时间神殿所罗门-,2021年7月30日,5.6
7617,逆转裁判,2016年4月2日,5.7
7618,飞翔吧！战机少女,2019年1月10日,5.5
7619,W'Z,2019年1月5日,5.4
7620,暗芝居 第四季,2017年1月15日,5.5
7621,梦幻之星online2,2016年1月7日,5.5
7622,乱步奇谭,2015年7月2日,5.7
7623,痴母,2005年10月14日,5.1
7624,贫乳守护骑士 艾露菲娜堕落,2023年4月14日,4.9
7625,早安恋味糕点店,2014-10-11,5.3
7626,一脸嫌弃表情的妹子给你看胖次,2018年8月10日,5.6
7627,姜子牙,2020年10月1日,5.6
7628,怪物转生,2024年4月4日,5.3
7629,ヴィーナスブラッド-ブレイヴ-,2018年12月21日,5.2
7630,代号Qualidea,2016年7月9日,5.6
7631,一脸嫌弃表情的妹子给你看胖次2,2019年11月22日,5.6
7632,IS〈无限斯特拉托斯〉第二季,2013年10月3日,5.7
7633,三人行必有我妹,2012年7月5日,5.7
7634,铁路浪漫谭 第二季,2023年10月5日,5.0
7635,东京复仇者,2021年4月10日,5.6
7636,僕だけのヘンタイカノジョ THE ANIMATION,2017年8月4日,5.3
7637,斗罗大陆 第六季,2022年11月19日,4.6
7638,11eyes OVA,2010年6月25日,5.5
7639,続・王女＆女騎士Wド下品露出,2021年10月15日,4.9
7640,は～とふるママン THE ANIMATION,2017年10月27日,5.4
7641,我老婆是学生会长 小剧场,2015年7月1日,5.0
7642,えろまめ,2014年12月19日,5.0
7643,空罐少女,2009年1月3日,5.6
7644,杜鹃的婚约,2022年4月23日,5.6
7645,星游记之风暴法米拉,2017年8月11日,5.4
7646,社畜小姐想被幽灵幼女治愈。,2022年4月7日,5.6
7647,专吃M男 最后订单,2013年6月21日,5.3
7648,便利店男友,2017年7月6日,5.1
7649,淫娘,2005年7月29日,4.9
7650,吸血鬼仆人,2016年7月5日,5.4
7651,伪娘♂配送,2016年12月31日,5.2
7652,公司的小小前辈,2023年7月1日,5.5
7653,ナイショの若菜さん,2013年12月5日,5.1
7654,风轮奸山,2013年8月30日,5.1
7655,真实存在的人妻不伦告白 本村陶子的情况,2013年8月2日,5.3
7656,莱莎的炼金工房 ～常暗女王与秘密藏身处～,2023年7月1日,5.6
7657,百千家的妖怪王子,2024年1月5日,4.9
7658,黑狐,2019年10月5日,5.5
7659,枕男子,2015年7月13日,5.4
7660,一定要与猫和解,2023年3月22日,5.2
7661,你被温柔地寝取了,2022年2月25日,5.2
7662,艶美,2014年5月2日,5.1
7663,阿拉德战记 Slap-up Party,2009年4月3日,5.6
7664,地海传说,2006年7月29日,5.6
7665,少女爱上姐姐～三颗闪耀之星～,2022年1月28日,4.7
7666,反照者,2017年7月22日,4.9
7667,Z/X IGNITION,2014年1月9日,5.4
7668,梅露缇丝的冒险,2020年2月21日,4.4
7669,WIZARD BARRISTERS〜辩魔士圣知,2014年1月12日,5.5
7670,奇迹列车～欢迎来到大江户线～,2009年10月4日,5.3
7671,色欲INFINITE,2020年8月28日,5.2
7672,信长之枪,2014年1月5日,5.4
7673,BEM,2019年7月14日,5.5
7674,魂兽,2007年12月12日,5.4
7675,日在校园OVA 情人节,2008年1月17日,5.6
7676,高达破坏者 对战记录,2021年10月19日,5.1
7677,现实主义勇者的王国再建记,2021年7月3日,5.6
7678,战斗女子高校,2017年7月2日,5.4
7679,秦时明月之沧海横流 上篇,2020年10月8日,5.2
7680,北海道辣妹贼拉可爱,2024年1月8日,5.6
7681,デモニオン ～外伝～,2014年11月21日,5.2
7682,蟑螂娘,2012年9月14日,5.5
7683,告白……,2023年4月28日,4.4
7684,新人炼金术师的店铺经营,2022年10月3日,5.6
7685,火鸟  伊甸之宙,2023年9月13日,5.3
7686,八尺八話快樂巡り～異形怪奇譚～ THE ANIMATION,2016年11月25日,5.4
7687,光明之泪×风,2007年4月6日,5.4
7688,大人的防具店,2018年10月8日,5.5
7689,偶像候补生,2013年2月13日,4.7
7690,屁吾郎,2016年7月2日,5.4
7691,舰队Collection,2015年1月7日,5.6
7692,妙先生,2020年7月31日,5.2
7693,租借女友 第三季,2023年7月7日,5.6
7694,BABUKA,2011年10月21日,4.4
7695,堕落令嬢 THE ANIMATION,2017年4月7日,5.4
7696,断裁分离的罪恶之剪,2013年4月3日,5.6
7697,浦和小调,2015年4月9日,5.5
7698,生膣ひゃくぱぁせんと！ 固結びのシンパ くぱぁ,2012年11月23日,5.1
7699,別にアンタの為に大きくなったんじゃないんだからねっ!!,2011年5月20日,4.9
7700,窓視相愛 ～純愛メロウより～,2013年1月18日,5.0
7701,鸭乃桥论的禁忌推理,2023年10月2日,5.5
7702,指尖传出的真挚热情2-恋人是消防员-,2021年7月4日,5.0
7703,SLEEPLESS ～A Midsummer Night’s Dream～ The Animation,2022年7月29日,5.3
7704,舰队Collection 总有一天，在那片海,2022年11月3日,5.5
7705,六道的恶女们,2023年4月7日,5.4
7706,天空侵犯,2021年2月25日,5.5
7707,从前有座灵剑山,2016年1月8日,5.6
7708,冲出地球,2022年7月16日,4.2
7709,so_low,2023年7月28日,4.4
7710,眼镜部,2013年10月6日,5.3
7711,愚蠢天使与恶魔共舞,2024年1月8日,5.5
7712,らぶ2Quad,2012年8月31日,5.4
7713,ぜったい遵守☆強制子作り許可証!!,2012年12月14日,5.4
7714,开挂药师的异世界悠闲生活～在异世界开药店吧～,2021年7月7日,5.6
7715,狐娘的色情旅馆,2022年8月26日,4.9
7716,暗芝居 第九季,2021年7月11日,5.0
7717,美妙世界,2021年4月9日,5.4
7718,视觉监狱,2021年10月8日,4.9
7719,魔具少女！,2011年10月4日,5.5
7720,羽球青春,2022年4月2日,5.1
7721,星座彼氏,2010-12-23,5.5
7722,狂热纯爱,2015年4月17日,5.1
7723,数码宝贝大冒险 tri. 第二章「决意」,2016年3月12日,5.5
7724,魔将の贄3,2016年6月24日,5.2
7725,见面之后5秒开始战斗,2021年7月12日,5.6
7726,一大早就沉甸甸的牛奶壶,2011年8月5日,5.2
7727,麻吕的患者是蓝领,2015年5月1日,5.3
7728,被盯上的女神天使安杰尔蒂亚 ～被保护的人们背叛～,2014年5月30日,5.3
7729,異常痴態 実験奴隷,2011年12月16日,4.9
7730,特搜组大吾 救国的橘色部队,2023年9月30日,5.3
7731,腼腆英雄,2023年10月2日,5.5
7732,里・受胎岛,2018年4月6日,5.3
7733,喜羊羊与灰太狼,2005年8月3日,5.5
7734,いっしょにエッチ,2010年2月26日,4.2
7735,Hinaco性爱训练,2010年8月15日,4.5
7736,生日乐园,2019年4月26日,5.1
7737,委员长相信催眠APP。,2022年9月2日,5.2
7738,偷窥女友,2019年12月27日,5.1
7739,东京ESP,2014年7月11日,5.5
7740,夢魔の街コルネリカ,2018年11月30日,5.2
7741,安妮特与莉莉安娜 THE ANIMATION,2021年7月30日,5.0
7742,屈辱2 The Animation,2020年6月26日,5.2
7743,吸尻鬼,2011年3月11日,5.3
7744,青春抢夺,2023年2月17日,4.3
7745,实验品家庭,2018年4月9日,5.4
7746,法外制裁者,2012年10月6日,5.5
7747,熟女志愿,2017年9月29日,4.8
7748,精灵幻想记,2021年7月5日,5.6
7749,SUMMER ～乡下的性生活～,2022年7月29日,5.0
7750,公主连结 Re:Dive 第二季,2022年1月10日,5.6
7751,用身体来解决的百鬼屋侦探事务所 ～百鬼屋 光之妖怪事件簿～,2021年5月28日,5.1
7752,妻の母さゆり,2011年10月21日,5.0
7753,我☆能行 蕾娜篇,2015年4月24日,5.3
7754,不能说的事情 -2nd scene-,2016年3月7日,5.0
7755,大雨,2024年1月12日,4.8
7756,Lilitales -リリテイルズ-,2018年5月18日,4.8
7757,新生 ふたなりアイドル♡（ハートマーク）でかたま系！,2016年2月26日,5.2
7758,暗夜第六感 2041,2021年7月14日,4.9
7759,简单易懂的魔法科！,2014年2月22日,5.2
7760,pop子和pipi美的日常,2018年1月6日,5.6
7761,魔剑公主性感色气,2018年10月26日,5.1
7762,少女爱上姐姐 三颗闪耀之星 The Animation,2022年6月24日,4.9
7763,罪人与龙共舞,2018年4月5日,5.2
7764,秒杀外挂太强了，异世界的家伙们根本就不是对手。,2024年1月4日,5.6
7765,我的英雄学院 笑吧！如同地狱一般,2022年8月1日,4.4
7766,物理魔法使马修,2023年4月7日,5.5
7767,信长老师的年幼妻子,2019年4月6日,5.5
7768,嫁给非人类,2018年10月2日,5.4
7769,东京喰种:re,2018年4月3日,5.6
7770,深夜的超自然公务员,2019年4月7日,5.4
7771,秦时明月大电影之龙腾万里,2014年8月8日,5.3
7772,恋与制作人,2020年7月15日,5.0
7773,对魔忍阿莎姬～被捕的肉人偶～,2020年10月30日,4.7
7774,苍之骑士团,2021年1月6日,5.3
7775,恋爱禁止的世界,2017年7月3日,5.5
7776,三射面谈～连环耻辱・调教学院～,2019年3月29日,5.3
7777,机动战士高达AGE,2011年10月9日,5.5
7778,弹丸论破3 -The End of 希望之峰学园- 绝望篇,2016年7月14日,5.6
7779,全职高手之巅峰荣耀,2019年8月16日,5.5
7780,暗芝居 第十一季,2023年7月9日,4.4
7781,オトメヒメ,2014年11月28日,5.0
7782,音乐少女,2018年7月6日,5.2
7783,是魔法使的话就吃味噌！,2012年6月15日,5.1
7784,数码宝贝大冒险 tri. 第一章「再会」,2015年11月21日,5.5
7785,黑与金之钥匙,2013年2月28日,5.1
7786,悠久持有者！,2017年10月2日,5.4
7787,Show Time！唱歌的大姐姐也想做,2021年10月3日,5.4
7788,哥斯拉 噬星者,2018年11月9日,5.4
7789,くりぃみぃパイ,2015年10月16日,5.1
7790,なま LO Re THE ANIMATION,2016年6月3日,5.0
7791,圣魔大战,2023年10月5日,4.6
7792,因为不是命中注定的同伴而被赶出了勇者的队伍、从此以后过上了悠闲的隐居生活 第二季,2024年1月7日,5.5
7793,暮光幻影,2018年7月5日,4.8
7794,聖ヤリマンシスターズ☆パコパコ日記 THE ANIMATION,2015年3月27日,5.0
7795,魔法少女？Naria☆Girls,2016年7月6日,4.9
7796,指尖传出的真挚热情-青梅竹马是消防员-,2019年7月7日,5.2
7797,新樱花大战 the Animation,2020年4月3日,5.4
7798,青春的情爱文学,2017年12月1日,5.2
7799,Fairy gone,2019年4月7日,5.4
7800,せいかつ指導!! Anime Edition,2016年10月7日,5.0
7801,Eternity ～深夜的濡恋频道♡～,2020年10月4日,4.8
7802,游戏王VRAINS,2017年5月10日,5.4
7803,科学家们,2013年2月20日,5.3
7804,我家的英雄,2023年4月2日,5.5
7805,歌舞伎町夏洛克,2019年10月11日,5.5
7806,终结的炽天使,2015年4月4日,5.5
7807,壳之少女,2010年1月25日,5.4
7808,机动战士高达 暮光的阿克西斯 赤红残影,2017年11月18日,5.2
7809,空战魔导士候补生的教官 OAD,2016年3月9日,5.2
7810,钢铁三国志,2007年4月5日,4.8
7811,放課後にゃんにゃん,2011年12月16日,5.0
7812,学园帅哥,2016年10月3日,5.4
7813,露奈的药店 ～提亚拉岛的药师～,2018年11月30日,5.0
7814,龙与雀斑公主,2021年7月16日,5.5
7815,曾几何时天魔的黑兔,2011年7月8日,5.5
7816,姦染5-The Daybreak- ルートA絶望と悪夢の世界で,2018年4月13日,5.0
7817,半妖的夜叉姬 第二季,2021年10月2日,5.1
7818,王女＆女騎士Ｗド下品露出～恥辱の見世物奴隷～,2020年8月28日,5.1
7819,俺が姪を○す理由,2018年4月27日,5.3
7820,风夏,2017年1月6日,5.5
7821,姚色牛奶,2015年5月22日,4.8
7822,星梦手记,2016年10月2日,5.0
7823,新网球王子 U-17世界杯,2022年7月6日,5.0
7824,Code Geass 亡国的阿基德 第四章「憎恨记忆」,2015年7月4日,5.5
7825,于是我就被老师给……,2021年9月24日,4.9
7826,我交到炮友的理由,2022年10月7日,5.2
7827,圣奴隶学园2,2022年2月11日,4.9
7828,战国无双,2015年1月11日,5.1
7829,Abandon -不射够100次就出不去的不可思议的教室-,2022年3月11日,4.9
7830,巨乳J○がオジさんチ○ポとじゅぽじゅぽいやらしいセックスしてます。,2018年10月5日,5.1
7831,侍灵演武：将星乱,2016年10月4日,4.3
7832,我的英雄学院 HLB,2022年8月1日,4.3
7833,我开动物园那些年,2020年4月5日,4.5
7834,羞耻+,2022年7月29日,4.5
